label,text
1,CHECK OUT MAIN ATTRACTION!!! ON MYSPACE OR YOUTUBE ... MYSPACE.COM/DJDIAMONDKUTS /YOUTUBE.COM/DJDIAMONDKUTS LEMME KNOW WHAT U THINK!!! 
0,I really should be writing some music but sadly I haven't been in the mood 
1,@threadless   oh oh oh just bought some wicked $5 t-shirts!!  thanks guys
1,Unwinding from a long day...kinda glad the cavs won! Brings back my hope of Kobe vs. Lebron 
0,"I mean, I all but know that my made-in-china shirt for $50 was made for about $0.50. But it's so cute. "
0,"@Hanxx It's not too bad! I should know, I have to watch everything on iplayer when at Uni "
0,i'm sooo bad at this game... My back is killing me  back massage?
1,@mvheath probably take me a year to read it 
1,@Jonasbrothers Just bought new album  CAN'T WAIT FOR TONIGHT     
0,"@billyraycyrus i wish you were here in Argentina, doing a concert with miley &amp; your family. that's OUR dream, idk if it will come true "
0,No sleep. Starbucks mission.  i'm so tired
1,"@ddlovato noooooo a few hours? u are so cruel hahahaha jk, say it say it "
0,I may have just found out I'm allergic to tomatoes 
0,@stephenfry Hurry back Norwich - the Tractor Boys will miss you 
0,is so bored 
1,on the phone with @trixxaayyy. 
0,"@mungotwyford as opposed to here, not a sky in the clouds "
0,@JayLoftus Yeah well that's what they recon but it's a bit cloudy right now  should get better over the weekend hopefully!
0,Cleaning....i need a maid!! 
0,@asheleybg I've called you earlier than that before... why didn't you answer last night? I really needed you. 
1,skipped lunch. now eating maggi with chicken sausages 
0,"@mamajoan I can't read it  Ratkong! If it's about what i posted on urs earlier, i hope it can wait til monday! No internet where i'm goin!"
1,Off to prom!  SteveSalazar&lt;3
0,Ugh...bad weather coming in- internet being stupidly slow. 
0,Cyn2 is confused with twitter..  dunno what to do..
0,missed PCD  flight delayed for 2 hrs at Singapore..but was an enjoyable flight due to great pax!(:
1,"@itsflora Awww, Thank you so much! I bet one day it will be cheap so you could probably get it one day soon "
1,@Samera_O how about throwing the ones you don't like our way 
1,@FoxWhisperer organize suitcase now.  Then sleep. You'll sleep better knowing it's done. 
1,@philiplavoie have a great race tomorrow 
1,"@syrianews That's my borough. We voted in Galloway, but we did well here! "
1,In maths with jess.  x
1,WELCOME TO ITALY @mileycyrus!! I'm Italian!!! 
0,Monday sucks.  Sore throat and still going to school. 
1,@PatricidalPup Yay you figured it out 
1,"@chrispirillo go for porch, there's some mint juleps to be had on it. "
0,"Ahh. School's almost over! So that means...We get a bunch of junk dumped on us to do.  Plus, we're all gonna be stressing for finals..."
0,Ewwww drank the bottom bit of the juice with the bits 
1,Picking up a 2H Featherlite horse trailer tomorrow.. VERY excited 
1,"Laying in the sun, listening bat for lashes very loud, waiting for the spin class to start. Still have 30 minutes.  "
1,.....I've already paid them off  
1,Watching the mentalist. Hi paul. 
1,had an interesting night with rhett last night and just got home from hanging with dylan and jquan. had a blast 
0,@BradSabbath it's too cold 
1,finally got a chance to watch &quot;wall*e&quot; and i loved it oh and i love the iphone give away #squarespace 
1,Wsupp to Kirk&amp;&amp;Carrington! Good talkin to you guys today 
1,@Shab0206 Take some pictures if you decide to go!!! 
0,@aaggrey  I wanna see you! Where do you work? I may have to buy you lunch tomorrow! ~+~JRG~+~
1,@Zellgado: I agree! Thanks for taking us out there and making it enjoyable 
0,@Mimo777 Phew! Good luck for Stickers ;-) But he said he was moving an cudn't comment... i still feel bad for Stickers 
1,Law week is gonna go the fuck off  SO EXCITED
1,@putmynamehere aww! that's so cute.  my other crush too. my cousin's thought he's my bf! coz his my partner on our prom. and were very ...
1,"@chrislawer read those of course  just wondered what was meant by 'early &amp; fluid' -explorations &amp; assumptions, rather than stated needs?"
1,leaving anaheim! this weekend was very amazing! i couldn't have asked for a better 18th bday!  ready to do it again all in like 2weeks &lt;3
1,just changed my twitter design. i think it's cutie. 
1,"Love it! Hummer sells first.   You know, that really small car - The Hummer.  I wonder ... will they build a mini for the white house. "
1,@shoesandbooks  Hay Mariela how are you doing... finally .. 
0,Kenneth weathering the storm... typical south florida weather 
0,"Susie Suh wrote to me inviting me to her show in LA, she even offered to put me on her list! So bummed I can't make it "
0,"@EllenM7 No, not till the 29th.   But I am getting all the details worked out for the house we are buying here. Must be done!"
1,@itsdawns got a grade of 100/100 on @grader.  Check it out:  http://twitter.grader.com/itsdawns WHHHOOOHOO YAHOOOOO and YEHHAAA now what 
0,@annTRS omg  rian and zack deserve more followers!!
0,wants to join BMPM (Boto Mo Patrol Mo) but buys at work  pfff!
1,Might want to get Metal Gear Solid 4 again. I feel like playing through it 
1,@jonasbrothers http://twitpic.com/624qo - Your SO handosme Nicky!!!! I love you SOOOO MUCH!!!! Elvis is SO CUTE too  I also bought Par ...
1,@briv send some my way plz! 
1,"@shane_murphy I also say: Make pictures, don't just take pictures.. and Take the damn flash off the camera! "
0,Is very tried + got exams today  x x
0,@Lunakitten the bank is being a pain &amp; now we don't know *if/when* we're going to close on the house... and im just a mess about it 
0,"Just left the movies and I was cryin , I hate these movies that make u think about urself !!! "
0,@willbldrco yeah. believe it or not. 
1,Monday morning weigh-in. 178. Up 1 pound. Dang @jpickwell those yummy hamburgers at the Trailer Trash Party pushed me over. 
0,I swear the doctor is out to get me.....I'll prove her wrong ...hopefully 
1,@specialk2535 Get 100 followers a day using www.tweeterfollow.com Once you add everyone you are on the train or pay vip 
0,@sims3addicts I get the message &quot;The requested topic does not exist.&quot; when clicking your link 
1,"lough park today, beautiful english weather and an ice cream, what a plan "
1,i'm back hoooome!  now it's time to work! woo hoo! i'm so excited!
0,"we've got a park playdate today, but it looks like rain.  "
0,"bah, immune system finally gave in. It did so well this year....  Throat is feeling horrid now."
0,"and again &quot;all the tears on her guitar, im not bitter&quot; ouch joe. poor taylor "
0,@KevinSwitzer Sunshine Savings Bank (new bank next to Publix @ Lake Ella) got robbed. Guess the weekly bank robbery quota has been met.  
0,@chanikin http://i245.photobucket.com/albums/gg61/Roooby/spoinkmurder.jpg  photobucket resized it 
1,I'll be seeing @AlexAllTimeLow tomorrow night 
0,ouchhh my tummy hurts 
1,"so it's 230am and i just finished making an army load of chicken salad. busy life, I have! "
1,@Tattooed_Mummy thank you 
0,"It's such a nice day, and i'm stuck in this stupid office again....help me someone "
0,@Felicia00 THIS GONNA SOUND LAME BUT I DONT EVEN GOT IT 
1,@lightsnoise http://bit.ly/17sCsf  you're an inspiration  i hope i did it justice. &lt;333
1,@rshyamsundar yaar... kabhi to paise kamane ka chance mila hai... i'll reduce the frequency 
0,@PoisonKeyblade omgsh no way!!!!! that's awesome!! awwz i wish i could be there  stupid regents!! ughhhh
0,"â¢ Just out of curiosity, how long can one stay in Borders before getting thrown out? Someone told me they've been thrown out before "
1,@ahmednaguib el zhaer google chrome beysht3'al nafso  .. Firefox has nothing
1,safe at the bestfriends. tonight was new but fun &lt;3 goodnight cuties beach in the morn. 
0,and i dont feel good 
1,@AnitaDiggs 
1,"@taylorswift13 - I hope your okaay, with your dreams  i hate odd dreams. peeace onn x"
0,"Played 18 holes at Edda Huzid golfcourse in Voorthuizen, was selftorture, i really suck  course was very nice though and weather was ok!"
0,@bjam331 I don't know that word 
0,@supergirlsu think it's hit me today that it's over for a few weeks  hope your shift is ok.
0,...permanetky cause the htel can't even get in cause  ad were wasted whichdoemst help  omg sorry I can't elieve I'm tweetinv eerione ha
1,@Charlie_Raleigh Sorry Charlie  Hopefully you can make it next week!
0,@Kacizzle88 i'm sorry about your night     lemme get you a drink 
0,@aaronspod listening on @dismarks  -- I've never seen any fireworks in DHS 
0,nothing for lunch 
1,On my phone 
0,"@Sheryl07 being nosy, lib is only open till 5 2nite  still easter hours apperently!"
0,Good morning everyone. I dont feel well 
0,"i need nick right now, he can make me laugh. but sadly, hes not on "
0,Wishing everything was just ok  go the blues although i can only watch half
0,@sharlr no! I have to confess that I haven't!  What am I missing?
1,"@mapletears Yeah take photos of every hike, write about it on your blog along with a picture from it  How does that sound? "
0,says bored  http://plurk.com/p/139sww
0,@bee_bo gracias. I am picking up my antibiotic now. 
0,@mamitamala Did a bunch not show up? 
0,I didn't sign up to attend a wedding today  ugh
1,"Why do I love my tweeps?? When I go into slight panic mode, they jump to it with info! Thanks everyone. Feel better already. "
1,@Bipolar_Blogs I do have Wordpress.  I'll take a look at FeedBurner tonight if I get a chance.  Thanks for the heads-up! 
1,4th song... ''whoooppsss now!'' by janet jackson 
1,@lainehmann talk to the insurance companies about what sort of claims they receive.  SCARY........but they are fun.  
0,@Billionairetwit it's not our fault! Ud go from happy to sad too if ur uterus was doing backflips  LOL
0,super computer has passed. think hard drive got fried in storm last night  very sad.
1,@stewpatty thanks for sharing details with us bb! 
0,@KillzoneDotCom WHY? 
0,"Grr, OH and I succeeded in falling out with my entire family and each other, I hate when stuff like that happens. "
1,help me get out of this BOREDOM!!! I'M SO BORED! 
0,"Super sick its unreal, even my bones and joints hurt "
0,@nkangel74 I don't know what's wrong...I can't see Tab's either 
0,@Veronique_B I guess that's the prob - I'm starting to think what I want and what's important are different. 
1,@pureelite Did it go well. 
0,"@dougiemcfly yeah dougie, you're stupid..... lie "
1,@takkuso You're too kind.  I gave it a college try with Esme's first morning round-up in days.
1,@ubfid thanks for clarifying - interesting 
0,"iPhone OS 3.0 is still limited to one Exchange account, so no Google Sync Exchange for me. "
1,"Went to bed at 8pm, so up early. I was absolutely knackered from the festival of nature. But it was very enjoyable "
1,@JesseMcCartney How are you Jesse? Love youu! as a fan 
0,"@vyvy88 Yeah, my laptop overheats all the time   I couldn't stand it so I bought one today.  Thanks Ivy!"
1,@Lena_DISTRACTIA Good morning. 
1,@Acidoriccio Thanks for the props!  ? http://blip.fm/~78thr
1,spam with veggies 
1,"@PaulaAbdul congrats on your new apple! once you go mac, you never go back! "
0,@AnastasiaVanite Ha! I haven't in 4 months. But this is the first time she's gotten me mad in forever! 
0,I don't like waiting 
1,@AMarie471 Yay! Can't wait to come visit!  Speaking of visit.. the BBQ is planned for July 25th!
0,my tweetyboard is broked 
0,Goodnight ppl i have work at 8  only a coupl hours of sleep though i'm off at one
0,@ainakobets made me miss london.  hahahaha.
0,Omg. I hate when I'm trying to go to sleep and i hear my hello kitty watch ticking. It is the only thing that is keeping me awake. 
0,Off to work til 5. Then spending the day with the fam. Its dreary out 
1,@linuxawy hope you have a nice time 
0,Reading Twilight I want bells and Edward to kiss!!!  do they ever kiss???
0,I feel sad that we will never see this classic character on television ever again.  http://bit.ly/Jm8Wk
1,"amazing night at the #a4uawards last night, and a shiny new trophy for the @top10compare awards cabinet "
0,No more being sick 
0,Tried on a cute strapless Betsy Johnson dress last night but Tony was with me so I couldn't pretend they gave it to me for free. $410 
1,"@AllyZarin Go, Ally, Go !!!  "
1,@wilw Was it the REALLY purple unfiltered stuff? So good  I &quot;buy it for my 18 month old&quot; ;)
0,turbonick isn't working right now. ahww.  :p
1,Love coming home after a big day 
0,On my way to meet Jake in ashford... It's chillier than i thought it would be 
1,@Tyrese4ReaL Goodnite. Chocolate kisses back. Where eva u want em 
1,So can't wait to release details about Kianna's Birthday!  .... hint: http://song.ly/3ov3
0,hurt my hip and knee at the beach..argh the pain.. wish I had time to take a pk and get a load of seep.. no such luck though.. 
1,alrite.. time for bed now.. tired.. goodnite tweeties.. 
1,is ready to start working! I'm excited! wooot 
0,Taro today  - I feel like death 
0,"WTF NOVAK! NO...  It's going to be hard for me to care about the men's tourney now. As for the women, excited about the upcoming matchups."
1,Is now certified in final cut pro 6 
0,"bed, alone again  hope you're all having fun in wildwood!"
0,"allergies are making me drowsy as heck.  eyes keep watering. i feel like shiz. movie in bed day,perhaps? methinks so."
0,Back at home after a long weekend in TX.  It's just as hot here as there 
1,it's a good thing my clients don't follow me on twitter and see how productive i'm being 
0,@DiNovia   Wednesday is over.    Maybe Thursday?  My F5 key is sooo tired.
1,thx @KrisKoga for the hint  --&gt; @GreenPeacefan follows @KrisKoga
0,i took out my old flute to look at.... Its like tarnished....   
1,'what I'd give to be December boys again.'-&lt;3 my song of the day 
0,@QueenBeeza No 
0,Nope not yet 
0,Photo: My V button broke .  Bagel bites &amp; cantaloupe drinkÂ ! http://tumblr.com/xyk1yzyyg
0,Path to self destruction....life has hit me with a few blows that has me dazed..don't know if I can recover 
0,Severe hiccups 
1,I made it to Butte Montana 600 miles down... About 2200 to go  http://bit.ly/vJjXs
1,Getting ready for the concert 
1,"@mrskutcher its a great article, I love twitter way more than the other social networks. Much less invasive! "
0,"for english i have to do a two minute monologue as a character! arghh, i can't act, if i wanted to do that i'd be in drama! "
1,Up early to try and get all of you lot sorted on on my Seesmic Desktop  Then off to Reading to see some friends for the day hurrah!
1,@Ms_Nicholson Porshala don't forget my cheesecake if they have some  Hi @theres1bad and PJ!!
1,gunna be good tomorrow!(L) filming video for competition with laura and buying paranoid single cd! eeeep 
1,My tattoo is done! Harry Potter for life 
1,"@melissasparks hey thanks! stiupid twitter, i never kno when u're on!  happy friday!"
0,@AbbyJOU im doingg okaii i guess but i hate skool sooo much  wat about uu?
1,Woah i can send one from my phone! 
0,Jeez im already not having fun. This is so awkward. 
0,"i'm feeling overwhelmed, english coursework and TOO much revision. "
1,is having lunch with Honey at Restaurant Cicou. Sarap! Highly recommended! 
0,buuuuuuuuh!!!! I want to see JONAS tomorrow!!! I want live in USA! 
1,I forgot about these vids. http://bit.ly/3DBYC
1,with ma homies watching gossips  ma leg feelin good atm but cant touch the water still
1,"@MorSuban &quot; i remember the exact date: june 11, 2006. it was the day i met my first love...&quot; - from miles to go  aww &lt;3"
1,@Kaylias But of course the guy selling our company health insurance said allergies are &quot;all in our heads&quot; 
0,Im from where? Wont anyone talk to me? 
1,@shuyeeA hmm.. idk what happened but i hope things are fine. 
0,"home from work, wondering what to do tonight... "
1,@RocBoyMonty i knew u loved me!  lol
0,"That dress... Sigh, I guess it's just not meant to be  http://twitgoo.com/mhiu"
1,@RobertHoliday WOW!!! Robert don't know if anyone else could have said that any better. 
0,@ParisCarney I would but it will melt and won't be as fresh.   
1,"Awh, the baby ducks were crossing the road when I left for the bank. Cute, but time consuming. "
0,&lt;--- still at work. missing #evfn  
0,"Sunburn is killing me, even burnt my knees   It really feels like its only about 6pm as it still really light yet its 22:38pm oh well"
1,got some pictures to upload to flickr will do so later. 
0,First day of a2 cannot be bothered 
0,@7humbs it has to do with games its blocked 
0,Totally sad now. Don't get to go to italy. WAY to expensive. 
0,who is the real kristen stewart??? please please help me!!! IÂ´m realy desperate!   realy like her....
0,"@hotforwords http://twitpic.com/7yzsg - Aww man, I totally miss being on stage "
1,@mbender88 im not quite sure yet. i might just take the train. i was hoping you guys would all come with me.  the vid would be soooo jokes
1,@tiff_tootsie: take care tiff!!! exam is coming soon!  james franco + zac efron = HOTTIE &lt;3
0,@bobbyvaughn http://twitpic.com/7ejkl - what about freaking out      just the underlined ones you guys are playing?    and what time a ...
0,Graveyard tonight 
1,"@picklesthedog Oh, Pickles is to cute! He looks like he has everything under control too. "
1,"so happy   heem, i want to make a friends now.. mucH frienDs "
1,I'm on the phone with my adorable boyfriend  eating a choco hannah montana egg
0,"@CriterionGames I've beat 50% of Big Surf island on my license, beat every event, and I still don't have the Olympus. "
1,"@marcfennell not just you, paul mcdermott definitely hasn't aged "
0,@hansolohh I cant right now sorryy 
0,"Off to work soon, I really need to find a career with better hours...I hate not having the evening with my family "
0,Dreading going to work in the am 
1,headed to the pool. loving these days off! 
0,wish we had Pac Sun in Enlgand I miss shopping there 
0,@travcope well I got NO tracking number - and I ordered mine more you two did 
0,belly issues. BOOOOO 
0,sickinmyface 
0,@Jennjennx3 Oh.. i see =[ that sucks.. go somewhere  else? and work.. im contemplating on moving to my dads  not sure tho.. yet
0,i lost my flash drive!  I am so irritated with myself. my novel is on it. 
1,"The joy of living in the city, car alarms go off at 2:40 am  waking everyone up!"
1,@haneeys okies thanks!!  
0,@LizS4ra Ooh is the course any good? I'd like to take that course but worried all creative writing skills disappeared when I left school 
1,gonna have a girls night 
0,Cholesterol went up again!  I guess I should be a vegetarian.
1,twitteriffic. 
0,is going with her father to the emergency room. 
0,sad    Missing you already!!!
1,@Jlo1978 Errrr no not quite. Wasnt feeling that good lol  But never fear I will be there 2moro 
1,"I want to see the movie 'Taken' now, just because the people in the movie are following U2 around Europe. I am a ridiculous individual "
1,make the best of it?  I am! 
1,@briniloo a-hem! And with @lightchild. 
1,@HellaSound @adilemmasf Catholic guilt is a terrible thing.  Luckily I got over it a long time ago ;)  See you in hell! 
0,thinks shes losing her best friend 
0,@schaeferj89 ow  do you have much to do today?
0,"@TheGforceNY: Hi, not official  Some1 of APG (3rd pensionfund i/t world) told me. They invest 70% green i/t US. Info http://bit.ly/16Rnjh"
1,My fat boy. That likes cake 
1,"@MarkHeartofBiz Hey, wishing you a wonderful #heartofmoney call today  ... Exciting!"
1,"Susan Boyle -- Was in the newspaper 2day that she had quit ,, buh hu knows . i Prefer the dancers  She isnt amazingg ."
1,"@Lori_NetSuccess AWESOME!   I think the closest thing we have here is Chipotle   Well, the scene isn't that bad, but it is not the same."
1,"I'm off now, G'night Twitterverse!  Time to stack some z's. *snores*"
0,i have a frig headache. up at 8am tomorrow to wait for the internet guy. and exam revision 
1,@EmperorNorton will check them out  au revoir
1,I want a panda bear!! 
0,@evilkittywonka That would be awesome. I'd love to go abroad to see a band! Stupid air fares 
0,Just got done eating DQ for lunch with my babe. Now back to work 
1,@shaynethurston Awww - what a lovely thing to say 
0,@rockgrrl He has 222 movies/shows to his credit. I am a sad that it looks like suicide 
1,I love my Stephanie McIntosh CD! I really recommend it  x
1,Nails are finally dry . i've got an hour to get ready. byeee 
0,"@clubalektrablue AHHHH you lucky son of female dog (I kept it clean  ), I wish I was there "
1,"@BeverlySchmitt Lynda is a spammer. Welcome back, there, missed you. "
1,"@Sathyai i was totally wussy about everyone of my teeth coming out  I think, it just consumed me - your right boys are weird "
0,5 am. Im awake. my job today? counting money. 
1,Up to 53 followers! How exciting 
0,so much coursework to do for tomorow 
1,@xsuzzyx gurrlll I needs to cut my hurrrr 
1,@RealMattLucas awesome stuff 
0,"@raphaellochan Didn't even look at specs. All outer beauty, I'm so shallow "
0,"@illuminatebelow Oooh, could I grab one? I'd... well, I can't bake you cookies "
1,hey howz it going i just ate like sooooo many donuts i think im gonna explode :O but it was worth it lol 
0,@Kiss108FM i meant how come i cant watch the live stream? 
1,Today is Copper day  http://twitpic.com/6tj51
0,AWW STOP IT UR GNNA MAKE ME CRY ... 
1,http://twitpic.com/6d17f - Well...that was harder than I thought. Can't wait for the sun to hit them tomorrow morning 
0, ... i try... i try so hard... and i seem to get no credit for it.... wats the prob?
0,rain is stupid....i wanna play outside 
1,@gilroyhyna yea! Im going aprt shoping you should come with me! 
0,"has a hole inside... the pain is gnawing away at me.   or wait, prob just need foods."
1,@TwilightBlogNet I &lt;3 this... 
1,"Wheyyy, Dragon Plateleg drop from the ol' Iron Dragons. "
0,love love LOVE the 'Good Love' video @tamichynn @Wayne_Marshall FINALLY got to see it!... parents leavin in the morn 
0,@laurinchen15 no she hasn't 
1,I am so bored but excited to go jet skiing today 
1,@DaveMalby that's ALL it takes?  LOL..I am impressed.  
0,Finally made it to the wedding rehearsal! Very very hungry..  Haha.
0,first games today at 12 and 2. sunburn hurtsss. 
0,@DonnieWahlberg Haha so true! I had my camera all ready! But No DDub  hehe Its ok I know Boston is way too crazy! We luv ya 2 much! twugs
0,Getting ready to watch kobe drop 50 in a lost to the magic.....top5 fav players in league=kobe 2nd fav team in the league is magic 
0,Just got home from food shopping and now cooking  my god I am tired
0,"@DamianGrounds  #ElevensesTime Yes, I must get on with some real work too  - look forward to seeing you all later!"
0,Blahh. It better stoppp raining. I don't want to be inside tonight!! 
1,"@daisybruce Yeah thats a good idea actually, then you can work your way up as you go along. Im certainly looking in to it "
1,Hello my followers...Tweet ME..i will Def. Tweet you back!!! 
0,I have safely arrived back in HELL. 
1,@ButtonsBbyyy: Sunshine and I miss you too baby!  Like craazzyy!
1,@whatsername2 dude it's totally pissing down over here in canning vale 
0,Frustration... The kid fell asleep at 6 just woke up at midnight Grr! Looks like i'll be awake for awhile  lol!
1,"@nareejo got your text. yup, i agree.  LOVE the concert pics!"
0,@_rachaelll well... if i said the truth and said it was fiona she'd rip me up alive 
0,"suffering  from secondhand smoke, while a friend downloads this for me. "
0,"@MistressRouge thanks, i do like tatts, not a good weekend thus one, i am on call  how bout You?"
1,"@AFPMissouri Thanks for the #FF....sorry it's a late response, was out all weekend. "
1,breakfast then cleaning my room  tuesday - beach with the biffs &lt;3 can't wait !
0,http://bit.ly/11scsc    nem to acreditando !!      
1,@peytonluvsjoe oh yeah thanks for letting me know 
0,"Maybe next time I should try and catch the ball with my glove and not my other hand, ouch "
1,"@NikkiLynette I added you to my gmail, its the one that says americandreams. And I'm bought to text u so u know its me when I call "
1,I've just realised - 400 FOLLOWERS! YAY!  xx
0,Walking around aimlessly in tropicana city mall.. 
0,i want to jump in the water.... not write this stupid paper 
0,Oh back to work again!!!!! Oh how I hate mondays!!!!! 
1,"Eat Sleep Draw!: Part of my Neuroanatomy take-home test.  After this, Iï¿½m...: Part of my Neuro.. http://bit.ly/fXs3L"
1,@MeganLovesJo yeah. awww! well you'll still get to see her!  and who knows what could happen 
0,"Need to get out and catch the bus to go to Starbuck, then work crap. "
1,watching Monty Python Live at the Hollywood Bowl 
0,wants to play the piano really bad right now but it's half past 3 in the morning  off to bed to resist temptation.. g'night twitterville!
0,"I leave for the beach friday! But I have SO much to do the next 2 days, and I work both! "
0,neeeds to revise textiles! jeebs it's a bore! 
1,@RDBONES #frinightfever loving your quickness  This is so fun!
0,All local PHX channels are off the air on the Cable 1 system in the White Mtns. No local news fix this AM... Sorry April 
0,@indur 20 hours.... and everything seems to be moving along so slowly 
1,"It may be raining outside, but there's eternal sunshine in my mind today "
1,@sandra too many new faces yesterday...will be on the look-out next time 
0,Just found out my brother was robbed this weekend at gun point.  scary
1,"@slantsixneal Oh, if only I could make those decisions "
0,"Oh Science, my head hurts &amp; my tummy does too.  Oh noes!!  That's not a desired way to feel at work "
0,WTF Stupid earphones i can't hear my music now...i'm sad 
1,@GonziAida get direct deposit 
1,I'm leaving in the morning and I'm having a slumber party with jojo and ryan on my last night   http://mypict.me/2TPD
1,Good morning everyone   no school today or tomorrow!
0,Work...and lots of it..ugh I thought overtime was supposed to be easy 
0,@LeeLum but but but! 
1,yum birthday cake 
0,Have to go to Roseville for a volleyball BBQ  Blahhh
1,@susiecheng Thank you so much for the #ff!!  
0,@Jonasbrothers i wish i was... 
1,"awww, he always seems to make me smile "
0,No playing this weekend.... Just work  #FB
0,is lonely on Saturday 
0,@seandunlopWTW all time low are I'm the new blunt mag I bought the normal one not the posters cos didn't have enough money 
0,@selenagomez aww  that saddd
1,"after 10 yeaars. haha! finally. the delivery guy came! yey, lts all eat. yum yum, want some? "
1,@quinland I LOVE The Way Yu Do That! U make Me Feel Special 
0,"I could not hold out, and now I have http://bit.ly/M7xO2  "
1,@gerrystoltzfoos - sounds right to me 
1,I have seen a lot of movies on Justin.tv today. Jobintervju tomorrow. and bbq with my class. 
0,"@JaySDaughtry Sorry it was cold &amp; rainy, though... c'est la vie up here. "
0,My icon isn't with me today he went to the aquarium without me 
1,@TradingGoddess Thanks for the amazing follow back!  Are you still up or a REALLY early riser?
1,@Magpie_Guy Congrats to your daughter! Thats great 
0,@thenewbnb some1 things am putting on so much weight cos i eat a lot  appo for somedays no going out!!! 
0,"Joey, please don't leave.    Aww, but he must.  Stinking Speed School.  Trying to hype myself up so I won't be so sad without him.  "
1,Doing laundry on a friday night 
1,@chungyc I just assumed no one ever unfollowed my great twitter feed 
0,"@kevinmarks The problem is with the music that I use... YouTube remove all sound  My fault I know, but still..."
0,@ChrisBeresford wooohoo! but i wish we were still talking 
0,@angeliitoh__x im not perfect jhajhajaha i wish yo be but i cant  come ya!! yeiiiii!!
0,"@zkiraly I have the same problem on the iPhone Tweetdeck, esp. after installing 3.0. Sucks when I lose what I wrote   Back on Tweetie too."
0,"@Lozzy1998 NO! I didn't get one!  Just as well probably, I always feel awful all day after eating one."
0,at MCO crew lounge waiting to take the plane out to White Plains then limo back to JFK &amp; I'm done. Only 1day off though b4 another 4 day 
1,just got home from CBTL-TriNoMa with highschool friends. 
1,"@nicole0415 Besides..one person in the pair has to be the bitch, right?? I have THAT one nailed!! "
0,@sara3isenough still no cupcakes 
1,i like the baldwin brothers  haha not janice..
0,"oh god im at slimmin world again  dont wanna be here but... No buts, dont wanna be here"
1,making a coffee and procrastinating 
1,"@SonjaNorwood Well, again I am honored. And thanks for that  You are a very wise woman and its easy to see where Brandy gets it from"
1,@Megskkaa right on. 
0,My fucking computer exploded 
1,"@AliDaley Sounds lovely, hope the rest of your weekend is a really great one and that you are spoiled a little more "
0,Chillin with David at my house. He's leaving tomorrow   I won't see him for a few weeks  I'll miss my babycakes!
1,@cymberrain I wouldn't have thought they would be more time consuming that your gorgeous jewels 
1,@gracefreeman I do have facebook 
0,i miss my old friends and self. 
0,"today was a good today. nothing boring.but that'll change, cause here i go to make tea, and then study for socials. i HATE socials. "
1,@bikudesigns I'm following you now!    I'd loove for you to follow me back http://Gifts-Etc.blogspot.com
1,"@Rayyychell Well, its not Charlie, its this guy that I used to talk to but now he kinda ignores me. 3 months on tuesday. "
1,@ohDenis Hi! nice to see you here 
0,ugh selling computers is hard 
0,"wow, for the first time ever I'm actually complaining about my iPhone. It's busting my balls since it was replaced! "
0,@ccal4321MD i tried to reply to your DM but it wont let me. 
0,@Ali_Sweeney I was so ticked yesterday when they cut into the middle of the show! And after a Friday cliffhanger. 
1,good night all 
1,@KimberlyDoll super true  ps: congrats for the 4 months !! So happy for u !!  ?
0,This is the part of moving that sucks... when everything is packed up and I'm sitting in a bare lounge room.  It feels cold and lonely. 
1,wow :S            dyed my hair again  blonder is better 
1,http://bit.ly/115D4j  I think I found a new obsession 
0,"'Up' at 1:30. Anyone interested in joining can reach me via text, tweet, phone call or smoke signal. Not spotlight, needs new bulb, sorry "
0,blood nosee! 
0,not going to the fashion show anymore. stuck in my grandpa's house. why does it have to rain so hard here! 
1,"Saw a great t-shirt yesterday - &quot;Don't Let Cancer Steal 2nd Base&quot;, on the high school girl's softball players. "
0,@_lally_ hmmh.. 
1,@kiddo47 Hopefully to 300 soon!  Thank you!
0,cant login here from my mobile 
0,@_spikes_  Nopeeee  Have Youu ? x
0,"@chimpocalypse NOOOOO, james marsden, give me at least a little credit "
0,"@doombox yep. today was our last day  it was soo fun there, regardless of the stupid sched :|"
1,"@Boshbrand Thanks for the retweet. You captured the message well, young fu "
1,"@ThePaulDaniels My gran once lost her house keys, only to find them the next day in the fridge. Might be worth a look, just in case. "
1,"@GDGOfficial Don't forget to pack your pocketknife! Safe travels, Gavin &amp; have a great time in Europe! "
1,Solat jumaat in masjid putrajaya. managed to buy a shirt and a pair of pants at souq. 
1,"@Applecored Oh I know I just meant &quot;that&quot; stare, the one about two seconds from certain death "
0,"iphone 3.0 beta 5?simulator performance? 2.2.1 ???, UITableView?cells?2.2.1?????????, 3.0 beta 5????????cell?, ?????????? "
1,So I picked to stay with with Tori 
0,@MANDY_EMMERSON me to but cannot anymore  have a good one 
0,"@mpphillips JCCwilliams @megsanders a couple of hundred and the gym. oh, and an idea about opening. Now to essay "
0,I remember like it was yesterday .. I miss you 
1,@MissQuant good morning! 
1,"I just woke up and had lunch. Wow, I'm such a bum. Wake up eat lunch, go to my computer and sleep again. Welcome to my life. "
0,@Mmmfresh Hahahaha i know i scared myself not good 
1,10 random tweets...and this time I will number them 
0,"$295 later, my scooter is up and running and as good as new! now to sell it "
0,Just got home from work and about to relax and watch the END of Medium 
1,introduction is horrible :/ whatever i'll fix it eventually 
0,hmmm todays been a gud day 6 exams in 1 lesson  got cdb got the last 3 too do
